Thread: 5041 -- LS: (A = 70, B = 57) -- [A(0, 0) = (14, 0) = (14, 0) = B(13, 6)]
Thread: 108 -- LS: (A = 13, B = 4) -- [A(0, 1) = (10, 5) = (10, 5) = B(5, 4)]
Thread: 1772 -- LS: (A = 61, B = 20) -- [A(0, 0) = (15, 8) = (15, 8) = B(12, 12)]
Thread: 622 -- LS: (A = 77, B = 6) -- [A(0, 1) = (2, 8) = (2, 8) = B(1, 6)]
Thread: 600 -- LS: (A = 75, B = 0) -- [A(0, 0) = (5, 7) = (5, 7) = B(10, 9)]
Thread: 607 -- LS: (A = 75, B = 7) -- [A(0, 0) = (5, 4) = (5, 4) = B(10, 9)]
Thread: 1196 -- LS: (A = 69, B = 12) -- [A(0, 0) = (9, 11) = (9, 11) = B(10, 5)]
Thread: 2937 -- LS: (A = 47, B = 33) -- [A(0, 0) = (2, 1) = (2, 1) = B(13, 5)]
Thread: 984 -- LS: (A = 43, B = 8) -- [A(0, 1) = (0, 1) = (0, 1) = B(1, 3)]
Thread: 1789 -- LS: (A = 63, B = 21) -- [A(0, 0) = (15, 4) = (15, 4) = B(12, 1)]
Thread: 3697 -- LS: (A = 62, B = 41) -- [A(0, 0) = (1, 13) = (1, 13) = B(6, 3)]
Thread: 3698 -- LS: (A = 62, B = 42) -- [A(0, 0) = (1, 15) = (1, 15) = B(6, 3)]
Thread: 262 -- LS: (A = 32, B = 6) -- [A(0, 0) = (6, 14) = (6, 14) = B(6, 15)]
Thread: 4376 -- LS: (A = 67, B = 48) -- [A(0, 0) = (11, 6) = (11, 6) = B(9, 3)]
Thread: 1503 -- LS: (A = 27, B = 23) -- [A(0, 0) = (4, 14) = (4, 14) = B(10, 8)]
Thread: 480 -- LS: (A = 60, B = 0) -- [A(0, 0) = (2, 7) = (2, 7) = B(8, 3)]
Thread: 482 -- LS: (A = 60, B = 2) -- [A(0, 0) = (2, 7) = (2, 7) = B(8, 3)]
Thread: 944 -- LS: (A = 38, B = 8) -- [A(0, 0) = (5, 11) = (5, 11) = B(12, 8)]
Thread: 948 -- LS: (A = 38, B = 12) -- [A(0, 0) = (5, 11) = (5, 11) = B(12, 8)]
Thread: 2210 -- LS: (A = 36, B = 26) -- [A(0, 0) = (15, 0) = (15, 0) = B(9, 11)]
Thread: 1852 -- LS: (A = 71, B = 20) -- [A(0, 1) = (11, 14) = (11, 14) = B(6, 14)]
Thread: 2516 -- LS: (A = 74, B = 28) -- [A(0, 0) = (5, 3) = (5, 3) = B(4, 15)]
Thread: 123 -- LS: (A = 15, B = 3) -- [A(0, 0) = (7, 14) = (7, 14) = B(13, 14)]
Thread: 3681 -- LS: (A = 60, B = 41) -- [A(0, 0) = (2, 13) = (2, 13) = B(5, 5)]
Thread: 3065 -- LS: (A = 63, B = 33) -- [A(0, 0) = (15, 1) = (15, 1) = B(8, 7)]
Thread: 308 -- LS: (A = 38, B = 4) -- [A(0, 0) = (5, 0) = (5, 0) = B(9, 14)]
Thread: 3763 -- LS: (A = 70, B = 43) -- [A(0, 0) = (14, 5) = (14, 5) = B(7, 8)]
Thread: 3688 -- LS: (A = 61, B = 40) -- [A(0, 0) = (15, 9) = (15, 9) = B(12, 12)]
Thread: 615 -- LS: (A = 76, B = 7) -- [A(0, 0) = (1, 4) = (1, 4) = B(7, 10)]
Thread: 5049 -- LS: (A = 71, B = 57) -- [A(0, 0) = (8, 0) = (8, 0) = B(10, 1)]
Thread: 1155 -- LS: (A = 64, B = 11) -- [A(0, 1) = (1, 9) = (1, 9) = B(9, 12)]
Thread: 95 -- LS: (A = 11, B = 7) -- [A(0, 0) = (3, 4) = (3, 4) = B(15, 2)]
Thread: 3561 -- LS: (A = 45, B = 41) -- [A(0, 1) = (10, 15) = (10, 15) = B(6, 8)]
Thread: 4309 -- LS: (A = 58, B = 53) -- [A(0, 0) = (6, 9) = (6, 9) = B(5, 12)]
Thread: 444 -- LS: (A = 55, B = 4) -- [A(0, 1) = (14, 5) = (14, 5) = B(5, 4)]
Thread: 1905 -- LS: (A = 78, B = 17) -- [A(0, 1) = (15, 9) = (15, 9) = B(3, 11)]
Thread: 770 -- LS: (A = 16, B = 10) -- [A(0, 0) = (15, 9) = (15, 9) = B(8, 1)]
Thread: 4349 -- LS: (A = 63, B = 53) -- [A(0, 0) = (15, 9) = (15, 9) = B(9, 6)]
Thread: 2297 -- LS: (A = 47, B = 25) -- [A(0, 0) = (2, 2) = (2, 2) = B(11, 4)]
Thread: 2301 -- LS: (A = 47, B = 29) -- [A(0, 0) = (2, 1) = (2, 1) = B(11, 4)]
Thread: 2302 -- LS: (A = 47, B = 30) -- [A(0, 0) = (2, 12) = (2, 12) = B(11, 4)]
Thread: 1467 -- LS: (A = 23, B = 19) -- [A(0, 0) = (14, 13) = (14, 13) = B(12, 15)]
Thread: 318 -- LS: (A = 39, B = 6) -- [A(0, 0) = (5, 14) = (5, 14) = B(12, 5)]
Thread: 4460 -- LS: (A = 77, B = 52) -- [A(0, 0) = (14, 11) = (14, 11) = B(12, 9)]
Thread: 2153 -- LS: (A = 29, B = 25) -- [A(0, 0) = (1, 2) = (1, 2) = B(11, 4)]
Thread: 2909 -- LS: (A = 43, B = 37) -- [A(0, 0) = (5, 10) = (5, 10) = B(6, 11)]
Thread: 2283 -- LS: (A = 45, B = 27) -- [A(0, 0) = (4, 4) = (4, 4) = B(9, 13)]
Thread: 3826 -- LS: (A = 78, B = 42) -- [A(0, 2) = (9, 8) = (9, 8) = B(8, 8)]
Thread: 3830 -- LS: (A = 78, B = 46) -- [A(0, 2) = (9, 1) = (9, 1) = B(8, 8)]
Thread: 3838 -- LS: (A = 79, B = 46) -- [A(0, 0) = (1, 14) = (1, 14) = B(12, 6)]
Thread: 1554 -- LS: (A = 34, B = 18) -- [A(0, 0) = (6, 2) = (6, 2) = B(14, 12)]
Thread: 4450 -- LS: (A = 76, B = 50) -- [A(0, 0) = (1, 12) = (1, 12) = B(11, 4)]
Thread: 1842 -- LS: (A = 70, B = 18) -- [A(0, 0) = (14, 2) = (14, 2) = B(10, 5)]
Thread: 808 -- LS: (A = 21, B = 8) -- [A(0, 0) = (4, 11) = (4, 11) = B(13, 10)]
Thread: 1657 -- LS: (A = 47, B = 17) -- [A(0, 0) = (2, 8) = (2, 8) = B(10, 7)]
Thread: 3099 -- LS: (A = 67, B = 35) -- [A(0, 1) = (9, 13) = (9, 13) = B(4, 2)]
Thread: 1081 -- LS: (A = 55, B = 9) -- [A(0, 0) = (0, 5) = (0, 5) = B(14, 3)]
Thread: 1082 -- LS: (A = 55, B = 10) -- [A(0, 0) = (0, 9) = (0, 9) = B(14, 3)]
Thread: 839 -- LS: (A = 24, B = 15) -- [A(0, 0) = (12, 7) = (12, 7) = B(6, 6)]
Thread: 1638 -- LS: (A = 44, B = 22) -- [A(0, 0) = (14, 8) = (14, 8) = B(13, 7)]
Thread: 3644 -- LS: (A = 55, B = 44) -- [A(0, 0) = (0, 14) = (0, 14) = B(9, 5)]
Thread: 5724 -- LS: (A = 75, B = 68) -- [A(0, 0) = (5, 10) = (5, 10) = B(10, 9)]
Thread: 3656 -- LS: (A = 57, B = 40) -- [A(0, 0) = (0, 9) = (0, 9) = B(11, 4)]
Thread: 3663 -- LS: (A = 57, B = 47) -- [A(0, 0) = (0, 2) = (0, 2) = B(11, 4)]
Thread: 1441 -- LS: (A = 20, B = 17) -- [A(0, 2) = (7, 15) = (7, 15) = B(5, 6)]
Thread: 2508 -- LS: (A = 73, B = 28) -- [A(0, 0) = (10, 3) = (10, 3) = B(15, 7)]
Thread: 6384 -- LS: (A = 78, B = 72) -- [A(0, 1) = (15, 9) = (15, 9) = B(2, 8)]
Thread: 6387 -- LS: (A = 78, B = 75) -- [A(0, 1) = (15, 0) = (15, 0) = B(2, 8)]
Thread: 6389 -- LS: (A = 78, B = 77) -- [A(0, 1) = (15, 2) = (15, 2) = B(3, 11)]
Thread: 1035 -- LS: (A = 49, B = 11) -- [A(0, 1) = (14, 9) = (14, 9) = B(5, 11)]
Thread: 4474 -- LS: (A = 79, B = 50) -- [A(0, 0) = (1, 12) = (1, 12) = B(10, 14)]
Thread: 4477 -- LS: (A = 79, B = 53) -- [A(0, 0) = (1, 9) = (1, 9) = B(10, 14)]
Thread: 2174 -- LS: (A = 31, B = 30) -- [A(0, 1) = (15, 14) = (15, 14) = B(5, 4)]
Thread: 1829 -- LS: (A = 68, B = 21) -- [A(0, 0) = (10, 4) = (10, 4) = B(10, 9)]
Thread: 1210 -- LS: (A = 71, B = 10) -- [A(0, 0) = (8, 9) = (8, 9) = B(15, 6)]
Thread: 2443 -- LS: (A = 65, B = 27) -- [A(0, 0) = (14, 4) = (14, 4) = B(15, 14)]
Thread: 784 -- LS: (A = 18, B = 8) -- [A(0, 1) = (11, 1) = (11, 1) = B(3, 10)]
Thread: 2520 -- LS: (A = 75, B = 24) -- [A(0, 1) = (0, 13) = (0, 13) = B(1, 6)]
Thread: 1005 -- LS: (A = 45, B = 13) -- [A(0, 1) = (10, 10) = (10, 10) = B(12, 2)]
Thread: 1513 -- LS: (A = 29, B = 17) -- [A(0, 0) = (1, 8) = (1, 8) = B(14, 2)]
Thread: 32 -- LS: (A = 4, B = 0) -- [A(0, 2) = (3, 10) = (3, 10) = B(6, 9)]
Thread: 1183 -- LS: (A = 67, B = 15) -- [A(0, 0) = (11, 7) = (11, 7) = B(15, 2)]
Thread: 4413 -- LS: (A = 71, B = 53) -- [A(0, 0) = (8, 9) = (8, 9) = B(12, 3)]
Thread: 3779 -- LS: (A = 72, B = 43) -- [A(0, 0) = (11, 5) = (11, 5) = B(8, 4)]
Thread: 2439 -- LS: (A = 64, B = 31) -- [A(0, 0) = (15, 3) = (15, 3) = B(7, 15)]
Thread: 2268 -- LS: (A = 43, B = 28) -- [A(0, 1) = (0, 10) = (0, 10) = B(2, 11)]
Thread: 6371 -- LS: (A = 76, B = 75) -- [A(0, 7) = (9, 15) = (9, 15) = B(2, 15)]
Thread: 2876 -- LS: (A = 39, B = 36) -- [A(0, 1) = (9, 5) = (9, 5) = B(4, 14)]
Thread: 3771 -- LS: (A = 71, B = 43) -- [A(0, 0) = (8, 5) = (8, 5) = B(11, 2)]
Thread: 275 -- LS: (A = 34, B = 3) -- [A(0, 0) = (6, 14) = (6, 14) = B(7, 5)]
Thread: 2289 -- LS: (A = 46, B = 25) -- [A(0, 1) = (15, 6) = (15, 6) = B(3, 12)]
Thread: 566 -- LS: (A = 70, B = 6) -- [A(0, 1) = (0, 8) = (0, 8) = B(5, 11)]
Thread: 4426 -- LS: (A = 73, B = 50) -- [A(0, 0) = (10, 12) = (10, 12) = B(13, 6)]
Thread: 958 -- LS: (A = 39, B = 14) -- [A(0, 0) = (5, 13) = (5, 13) = B(11, 6)]
Thread: 3597 -- LS: (A = 49, B = 45) -- [A(0, 1) = (14, 10) = (14, 10) = B(2, 13)]
Thread: 778 -- LS: (A = 17, B = 10) -- [A(0, 0) = (8, 9) = (8, 9) = B(13, 4)]
Thread: 780 -- LS: (A = 17, B = 12) -- [A(0, 0) = (8, 11) = (8, 11) = B(13, 4)]
Thread: 781 -- LS: (A = 17, B = 13) -- [A(0, 0) = (8, 2) = (8, 2) = B(13, 4)]
Thread: 190 -- LS: (A = 23, B = 6) -- [A(0, 0) = (14, 14) = (14, 14) = B(14, 11)]
Thread: 3638 -- LS: (A = 54, B = 46) -- [A(0, 0) = (13, 14) = (13, 14) = B(11, 1)]
Thread: 3153 -- LS: (A = 74, B = 33) -- [A(0, 0) = (5, 1) = (5, 1) = B(12, 4)]
Thread: 465 -- LS: (A = 58, B = 1) -- [A(0, 0) = (6, 7) = (6, 7) = B(14, 14)]
Thread: 469 -- LS: (A = 58, B = 5) -- [A(0, 0) = (6, 5) = (6, 5) = B(14, 14)]
Thread: 5112 -- LS: (A = 79, B = 56) -- [A(0, 0) = (1, 6) = (1, 6) = B(15, 3)]
Thread: 4363 -- LS: (A = 65, B = 51) -- [A(0, 0) = (14, 3) = (14, 3) = B(14, 13)]
Thread: 401 -- LS: (A = 50, B = 1) -- [A(0, 1) = (6, 15) = (6, 15) = B(1, 8)]
Thread: 2232 -- LS: (A = 39, B = 24) -- [A(0, 1) = (9, 13) = (9, 13) = B(7, 8)]
Thread: 5735 -- LS: (A = 76, B = 71) -- [A(0, 1) = (10, 11) = (10, 11) = B(7, 8)]
Thread: 2993 -- LS: (A = 54, B = 33) -- [A(0, 0) = (13, 1) = (13, 1) = B(8, 7)]
Thread: 1475 -- LS: (A = 24, B = 19) -- [A(0, 1) = (13, 3) = (13, 3) = B(1, 6)]
Thread: 880 -- LS: (A = 30, B = 8) -- [A(0, 1) = (14, 1) = (14, 1) = B(4, 15)]
Thread: 4358 -- LS: (A = 64, B = 54) -- [A(0, 0) = (15, 13) = (15, 13) = B(10, 11)]
Thread: 327 -- LS: (A = 40, B = 7) -- [A(0, 0) = (9, 4) = (9, 4) = B(12, 12)]
Thread: 1861 -- LS: (A = 72, B = 21) -- [A(0, 0) = (11, 4) = (11, 4) = B(10, 9)]
Thread: 3591 -- LS: (A = 48, B = 47) -- [A(0, 0) = (6, 2) = (6, 2) = B(7, 15)]
Thread: 1492 -- LS: (A = 26, B = 20) -- [A(0, 0) = (0, 8) = (0, 8) = B(11, 7)]
Thread: 931 -- LS: (A = 36, B = 11) -- [A(0, 0) = (15, 3) = (15, 3) = B(11, 15)]
Thread: 3670 -- LS: (A = 58, B = 46) -- [A(0, 0) = (6, 14) = (6, 14) = B(9, 10)]
Thread: 3576 -- LS: (A = 47, B = 40) -- [A(0, 0) = (2, 9) = (2, 9) = B(9, 14)]
Thread: 3111 -- LS: (A = 68, B = 39) -- [A(0, 0) = (10, 5) = (10, 5) = B(9, 10)]
Thread: 968 -- LS: (A = 41, B = 8) -- [A(0, 1) = (15, 1) = (15, 1) = B(5, 4)]
Thread: 973 -- LS: (A = 41, B = 13) -- [A(0, 1) = (15, 10) = (15, 10) = B(5, 4)]
Thread: 1695 -- LS: (A = 51, B = 23) -- [A(0, 0) = (3, 14) = (3, 14) = B(8, 1)]
Thread: 543 -- LS: (A = 67, B = 7) -- [A(0, 0) = (11, 4) = (11, 4) = B(15, 2)]
Thread: 3175 -- LS: (A = 76, B = 39) -- [A(0, 0) = (1, 5) = (1, 5) = B(12, 5)]
Thread: 2921 -- LS: (A = 45, B = 33) -- [A(0, 1) = (10, 12) = (10, 12) = B(12, 2)]
Thread: 3061 -- LS: (A = 62, B = 37) -- [A(0, 1) = (8, 11) = (8, 11) = B(1, 5)]
Thread: 4961 -- LS: (A = 60, B = 57) -- [A(0, 1) = (6, 3) = (6, 3) = B(10, 13)]
Thread: 1044 -- LS: (A = 50, B = 12) -- [A(0, 1) = (6, 7) = (6, 7) = B(5, 7)]
Thread: 4392 -- LS: (A = 69, B = 48) -- [A(0, 1) = (2, 12) = (2, 12) = B(7, 2)]
Thread: 5756 -- LS: (A = 79, B = 68) -- [A(0, 1) = (11, 4) = (11, 4) = B(3, 6)]
Thread: 5757 -- LS: (A = 79, B = 69) -- [A(0, 1) = (11, 2) = (11, 2) = B(3, 6)]
Thread: 2274 -- LS: (A = 44, B = 26) -- [A(0, 0) = (14, 0) = (14, 0) = B(14, 15)]
Thread: 551 -- LS: (A = 68, B = 7) -- [A(0, 0) = (10, 4) = (10, 4) = B(10, 9)]
Thread: 3195 -- LS: (A = 79, B = 35) -- [A(0, 1) = (11, 13) = (11, 13) = B(12, 15)]
Thread: 421 -- LS: (A = 52, B = 5) -- [A(0, 1) = (13, 6) = (13, 6) = B(12, 5)]
Thread: 336 -- LS: (A = 42, B = 0) -- [A(0, 0) = (15, 7) = (15, 7) = B(13, 15)]
Thread: 2486 -- LS: (A = 70, B = 30) -- [A(0, 1) = (0, 14) = (0, 14) = B(1, 10)]
Thread: 40 -- LS: (A = 5, B = 0) -- [A(0, 1) = (6, 0) = (6, 0) = B(7, 13)]
Thread: 2488 -- LS: (A = 71, B = 24) -- [A(0, 1) = (11, 13) = (11, 13) = B(4, 9)]
Thread: 3728 -- LS: (A = 66, B = 40) -- [A(0, 0) = (9, 9) = (9, 9) = B(6, 2)]
Thread: 1716 -- LS: (A = 54, B = 20) -- [A(0, 2) = (1, 7) = (1, 7) = B(1, 3)]
Thread: 1685 -- LS: (A = 50, B = 21) -- [A(0, 0) = (12, 4) = (12, 4) = B(15, 8)]
Thread: 354 -- LS: (A = 44, B = 2) -- [A(0, 0) = (14, 7) = (14, 7) = B(10, 2)]
Thread: 1623 -- LS: (A = 42, B = 23) -- [A(0, 1) = (4, 7) = (4, 7) = B(4, 15)]
Thread: 1459 -- LS: (A = 22, B = 19) -- [A(0, 0) = (8, 13) = (8, 13) = B(12, 15)]
Thread: 3074 -- LS: (A = 64, B = 34) -- [A(0, 1) = (1, 14) = (1, 14) = B(3, 0)]
Thread: 4979 -- LS: (A = 62, B = 59) -- [A(0, 1) = (8, 11) = (8, 11) = B(4, 15)]
Thread: 4325 -- LS: (A = 60, B = 53) -- [A(0, 0) = (2, 9) = (2, 9) = B(9, 6)]
Thread: 5021 -- LS: (A = 67, B = 61) -- [A(0, 0) = (11, 15) = (11, 15) = B(8, 10)]
Thread: 765 -- LS: (A = 15, B = 13) -- [A(0, 1) = (4, 10) = (4, 10) = B(1, 5)]
Thread: 215 -- LS: (A = 26, B = 7) -- [A(0, 0) = (0, 4) = (0, 4) = B(15, 2)]
Thread: 1123 -- LS: (A = 60, B = 11) -- [A(0, 0) = (2, 3) = (2, 3) = B(13, 7)]
Thread: 1077 -- LS: (A = 54, B = 13) -- [A(0, 0) = (13, 2) = (13, 2) = B(6, 8)]
Thread: 1063 -- LS: (A = 52, B = 15) -- [A(0, 0) = (11, 7) = (11, 7) = B(11, 11)]
Thread: 4986 -- LS: (A = 63, B = 58) -- [A(0, 1) = (11, 1) = (11, 1) = B(12, 7)]
Thread: 3797 -- LS: (A = 74, B = 45) -- [A(0, 1) = (0, 10) = (0, 10) = B(1, 15)]
Thread: 284 -- LS: (A = 35, B = 4) -- [A(0, 0) = (15, 0) = (15, 0) = B(7, 8)]
Thread: 3758 -- LS: (A = 69, B = 46) -- [A(0, 0) = (9, 14) = (9, 14) = B(6, 3)]
Thread: 1267 -- LS: (A = 78, B = 11) -- [A(0, 0) = (5, 3) = (5, 3) = B(10, 12)]
Thread: 5084 -- LS: (A = 75, B = 60) -- [A(0, 0) = (5, 2) = (5, 2) = B(7, 15)]
Thread: 820 -- LS: (A = 22, B = 12) -- [A(0, 0) = (8, 11) = (8, 11) = B(8, 14)]
Thread: 3124 -- LS: (A = 70, B = 36) -- [A(0, 0) = (14, 15) = (14, 15) = B(10, 5)]
Thread: 3748 -- LS: (A = 68, B = 44) -- [A(0, 0) = (10, 14) = (10, 14) = B(12, 3)]
Thread: 828 -- LS: (A = 23, B = 12) -- [A(0, 0) = (14, 11) = (14, 11) = B(13, 4)]
Thread: 3724 -- LS: (A = 65, B = 44) -- [A(0, 0) = (14, 14) = (14, 14) = B(13, 7)]
Thread: 255 -- LS: (A = 31, B = 7) -- [A(0, 0) = (3, 4) = (3, 4) = B(14, 3)]
Thread: 3184 -- LS: (A = 78, B = 32) -- [A(0, 1) = (15, 11) = (15, 11) = B(2, 8)]
Thread: 3813 -- LS: (A = 76, B = 45) -- [A(0, 0) = (1, 4) = (1, 4) = B(10, 15)]
Thread: 1531 -- LS: (A = 31, B = 19) -- [A(0, 3) = (1, 1) = (1, 1) = B(4, 6)]
Thread: 1705 -- LS: (A = 53, B = 17) -- [A(0, 0) = (9, 8) = (9, 8) = B(13, 4)]
Thread: 1711 -- LS: (A = 53, B = 23) -- [A(0, 0) = (9, 14) = (9, 14) = B(13, 4)]
Thread: 2228 -- LS: (A = 38, B = 28) -- [A(0, 0) = (5, 3) = (5, 3) = B(9, 14)]
Thread: 865 -- LS: (A = 28, B = 9) -- [A(0, 0) = (3, 5) = (3, 5) = B(13, 5)]
Thread: 5745 -- LS: (A = 78, B = 65) -- [A(0, 0) = (5, 14) = (5, 14) = B(15, 14)]
Thread: 490 -- LS: (A = 61, B = 2) -- [A(0, 0) = (15, 7) = (15, 7) = B(12, 12)]
Thread: 495 -- LS: (A = 61, B = 7) -- [A(0, 0) = (15, 4) = (15, 4) = B(12, 12)]
Thread: 912 -- LS: (A = 34, B = 8) -- [A(0, 1) = (14, 1) = (14, 1) = B(1, 3)]
Thread: 1511 -- LS: (A = 28, B = 23) -- [A(0, 0) = (3, 14) = (3, 14) = B(8, 1)]
Thread: 5001 -- LS: (A = 65, B = 57) -- [A(0, 0) = (14, 0) = (14, 0) = B(7, 10)]
Thread: 501 -- LS: (A = 62, B = 5) -- [A(0, 0) = (1, 5) = (1, 5) = B(11, 2)]
Thread: 2244 -- LS: (A = 40, B = 28) -- [A(0, 0) = (9, 3) = (9, 3) = B(9, 14)]
Thread: 2531 -- LS: (A = 76, B = 27) -- [A(0, 1) = (10, 10) = (10, 10) = B(4, 14)]
Thread: 4303 -- LS: (A = 57, B = 55) -- [A(0, 0) = (0, 0) = (0, 0) = B(8, 15)]
Thread: 4289 -- LS: (A = 56, B = 49) -- [A(0, 0) = (6, 6) = (6, 6) = B(10, 13)]
Thread: 2200 -- LS: (A = 35, B = 24) -- [A(0, 0) = (15, 12) = (15, 12) = B(9, 9)]
Thread: 2201 -- LS: (A = 35, B = 25) -- [A(0, 0) = (15, 2) = (15, 2) = B(9, 9)]
Thread: 2963 -- LS: (A = 50, B = 35) -- [A(0, 1) = (6, 13) = (6, 13) = B(2, 0)]
Thread: 3714 -- LS: (A = 64, B = 42) -- [A(0, 0) = (15, 15) = (15, 15) = B(14, 8)]
Thread: 3183 -- LS: (A = 77, B = 39) -- [A(0, 0) = (14, 5) = (14, 5) = B(13, 12)]
Thread: 1879 -- LS: (A = 74, B = 23) -- [A(0, 0) = (5, 14) = (5, 14) = B(7, 13)]
Thread: 3092 -- LS: (A = 66, B = 36) -- [A(0, 1) = (6, 5) = (6, 5) = B(7, 11)]
Thread: 5718 -- LS: (A = 74, B = 70) -- [A(0, 0) = (5, 14) = (5, 14) = B(11, 2)]
Thread: 5719 -- LS: (A = 74, B = 71) -- [A(0, 0) = (5, 8) = (5, 8) = B(11, 2)]
Thread: 1655 -- LS: (A = 46, B = 23) -- [A(0, 0) = (14, 14) = (14, 14) = B(9, 10)]
Thread: 268 -- LS: (A = 33, B = 4) -- [A(0, 0) = (1, 0) = (1, 0) = B(11, 6)]
Thread: 292 -- LS: (A = 36, B = 4) -- [A(0, 0) = (15, 0) = (15, 0) = B(13, 3)]
Thread: 3555 -- LS: (A = 44, B = 43) -- [A(0, 2) = (5, 1) = (5, 1) = B(7, 12)]
Thread: 3031 -- LS: (A = 58, B = 39) -- [A(0, 0) = (6, 5) = (6, 5) = B(9, 10)]
Thread: 6394 -- LS: (A = 79, B = 74) -- [A(0, 1) = (11, 0) = (11, 0) = B(3, 6)]
Thread: 4388 -- LS: (A = 68, B = 52) -- [A(0, 1) = (4, 13) = (4, 13) = B(6, 12)]
Thread: 2346 -- LS: (A = 53, B = 26) -- [A(0, 2) = (0, 8) = (0, 8) = B(14, 13)]
Thread: 2351 -- LS: (A = 53, B = 31) -- [A(0, 2) = (0, 4) = (0, 4) = B(14, 13)]
Thread: 2474 -- LS: (A = 69, B = 26) -- [A(0, 0) = (9, 0) = (9, 0) = B(8, 10)]
Thread: 4332 -- LS: (A = 61, B = 52) -- [A(0, 1) = (0, 13) = (0, 13) = B(10, 11)]
Thread: 878 -- LS: (A = 29, B = 14) -- [A(0, 0) = (1, 13) = (1, 13) = B(12, 11)]
Thread: 4319 -- LS: (A = 59, B = 55) -- [A(0, 0) = (9, 0) = (9, 0) = B(12, 14)]
Thread: 2470 -- LS: (A = 68, B = 30) -- [A(0, 0) = (10, 12) = (10, 12) = B(8, 12)]
Thread: 842 -- LS: (A = 25, B = 10) -- [A(0, 0) = (2, 9) = (2, 9) = B(10, 8)]
Thread: 2558 -- LS: (A = 79, B = 30) -- [A(0, 0) = (1, 12) = (1, 12) = B(15, 3)]
Thread: 1668 -- LS: (A = 48, B = 20) -- [A(0, 0) = (6, 8) = (6, 8) = B(11, 7)]
Thread: 515 -- LS: (A = 64, B = 3) -- [A(0, 0) = (15, 14) = (15, 14) = B(12, 3)]
Thread: 394 -- LS: (A = 49, B = 2) -- [A(0, 2) = (4, 1) = (4, 1) = B(7, 14)]
Thread: 2548 -- LS: (A = 78, B = 28) -- [A(0, 0) = (5, 3) = (5, 3) = B(12, 2)]
Thread: 1115 -- LS: (A = 59, B = 11) -- [A(0, 1) = (11, 9) = (11, 9) = B(5, 11)]
Thread: 4368 -- LS: (A = 66, B = 48) -- [A(0, 1) = (6, 12) = (6, 12) = B(4, 3)]
Thread: 1697 -- LS: (A = 52, B = 17) -- [A(0, 1) = (13, 9) = (13, 9) = B(6, 12)]
Thread: 1699 -- LS: (A = 52, B = 19) -- [A(0, 1) = (13, 3) = (13, 3) = B(6, 12)]
Thread: 1066 -- LS: (A = 53, B = 10) -- [A(0, 0) = (9, 9) = (9, 9) = B(6, 13)]
Thread: 1067 -- LS: (A = 53, B = 11) -- [A(0, 0) = (9, 3) = (9, 3) = B(6, 13)]
Thread: 1068 -- LS: (A = 53, B = 12) -- [A(0, 0) = (9, 11) = (9, 11) = B(6, 13)]
Thread: 2421 -- LS: (A = 62, B = 29) -- [A(0, 0) = (1, 1) = (1, 1) = B(9, 5)]
Thread: 154 -- LS: (A = 19, B = 2) -- [A(0, 0) = (13, 7) = (13, 7) = B(9, 11)]
Thread: 1173 -- LS: (A = 66, B = 13) -- [A(0, 0) = (9, 2) = (9, 2) = B(7, 14)]
Thread: 301 -- LS: (A = 37, B = 5) -- [A(0, 0) = (10, 5) = (10, 5) = B(9, 13)]
Thread: 5026 -- LS: (A = 68, B = 58) -- [A(0, 0) = (10, 6) = (10, 6) = B(9, 10)]
Thread: 1641 -- LS: (A = 45, B = 17) -- [A(0, 0) = (4, 8) = (4, 8) = B(12, 5)]
Thread: 1613 -- LS: (A = 41, B = 21) -- [A(0, 0) = (13, 4) = (13, 4) = B(6, 3)]
Thread: 6376 -- LS: (A = 77, B = 72) -- [A(0, 0) = (14, 11) = (14, 11) = B(14, 14)]
Thread: 3143 -- LS: (A = 72, B = 39) -- [A(0, 1) = (9, 9) = (9, 9) = B(5, 9)]
Thread: 3612 -- LS: (A = 51, B = 44) -- [A(0, 0) = (3, 14) = (3, 14) = B(8, 1)]
Thread: 2460 -- LS: (A = 67, B = 28) -- [A(0, 0) = (11, 3) = (11, 3) = B(6, 8)]
Thread: 133 -- LS: (A = 16, B = 5) -- [A(0, 1) = (7, 6) = (7, 6) = B(3, 8)]
Thread: 3739 -- LS: (A = 67, B = 43) -- [A(0, 1) = (9, 0) = (9, 0) = B(3, 8)]
Thread: 860 -- LS: (A = 27, B = 12) -- [A(0, 1) = (10, 7) = (10, 7) = B(1, 10)]
Thread: 850 -- LS: (A = 26, B = 10) -- [A(0, 1) = (13, 0) = (13, 0) = B(3, 5)]
Thread: 854 -- LS: (A = 26, B = 14) -- [A(0, 1) = (13, 6) = (13, 6) = B(3, 5)]
Thread: 5008 -- LS: (A = 66, B = 56) -- [A(0, 0) = (9, 6) = (9, 6) = B(12, 12)]
Thread: 5013 -- LS: (A = 66, B = 61) -- [A(0, 0) = (9, 15) = (9, 15) = B(12, 12)]
Thread: 5077 -- LS: (A = 74, B = 61) -- [A(0, 1) = (0, 0) = (0, 0) = B(1, 15)]
Thread: 2386 -- LS: (A = 58, B = 26) -- [A(0, 0) = (6, 0) = (6, 0) = B(7, 5)]
Thread: 594 -- LS: (A = 74, B = 2) -- [A(0, 0) = (5, 7) = (5, 7) = B(7, 13)]
